RBD,NOM_RBD,NOM_COM_RBD,lon,lat,REGION,COD_REGION
12728,COLEGIO ALTURAS,ALTO HOSPICIO,-70.1042345,-20.2882518,Tarapacá,1
12730,LICEO TEC. PROF. DE ADULTOS CORESOL,ALTO HOSPICIO,-70.1049169,-20.2686722,Tarapacá,1
12735,COLEGIO UNIVERSITARIO UNAP,IQUIQUE,-70.1511013,-20.2172863,Tarapacá,1
12736,ACADEMIA POZO ALMONTE,POZO ALMONTE,-69.78522,-20.26105,Tarapacá,1
12741,COLEGIO LATIONOAMERICANO  LAS PARINAS,IQUIQUE,-70.122386,-20.266726,Tarapacá,1
12747,COLEGIO RUPANIC SCHOOL,ALTO HOSPICIO,-70.1035552,-20.2913716,Tarapacá,1
12749,COLEGIO MARISTA HERMANO FERNANDO,ALTO HOSPICIO,-70.0860646,-20.2824634,Tarapacá,1
12750,LICEO DE ADULTOS JUNIOR COLLEGE,ARICA,-70.2913367,-18.4640657,Arica y Parinacota,15
12758,LICEO C.E.I.A. JOSE ALEJANDRO SORIA VARAS,IQUIQUE,-70.1356692,-20.2307033,Tarapacá,1
12759,LICEO CAMIï¿½A,CAMIÑA,-69.4276536,-19.3116567,Tarapacá,1
12761,ESCUELA BASICA FRANCISCO FORGIONE,IQUIQUE,-70.138431,-20.215593,Tarapacá,1
12762,IQRA ARABIAN BRITISH SCHOOL,IQUIQUE,-70.1223906,-20.2895474,Tarapacá,1
12766,COLEGIO DE ADULTOS MANQUEHUE DE TIL TIL,TILTIL,-70.8051772,-33.22972,Región Metropolitana de Santiago,13
12767,COLEGIO INGLï¿½S THE SOWER SCHOOL,YUMBEL,-72.5623906,-37.1079485,Biobío,8
12772,COLEGIO EXPERIMENTAL ARTISTICO ALBORES,ANCUD,-73.8102587,-41.8718256,Los Lagos,10
12775,INSTITUTO  DOMINGO  EYZAGUIRRE,SAN BERNARDO,-70.7010837,-33.6011223,Región Metropolitana de Santiago,13
12777,COLEGIO SAN PEDRO NOLASCO,MELIPILLA,-71.1876904,-33.6787872,Región Metropolitana de Santiago,13
12778,ESCUELAS  DEL  CARIï¿½O ALBORADA,PUDAHUEL,-70.7547743,-33.433981,Región Metropolitana de Santiago,13
12779,COLEGIO ALTOS DEL CERRO GRANDE,LA SERENA,-71.232851,-29.949896,Coquimbo,4
12781,AMAZING GRACE ENGLISH SCHOOL,LA SERENA,-71.2645555,-29.8993914,Coquimbo,4
12800,COLEGIO BAUTISTA LOIS HART,ANTOFAGASTA,-70.397683,-23.660153,Antofagasta,2
12802,FUND.EDUC.COL.FEMENINO MADRE DEL ROSARIO,ANTOFAGASTA,-70.3795403,-23.585479,Antofagasta,2
12810,ESCUELA KAMAC MAYU,CALAMA,-68.9095486,-22.4383215,Antofagasta,2
12823,COLEGIO CALAMA,CALAMA,-68.9292221,-22.4441809,Antofagasta,2
12824,COL  SUNFLOWER SCHOOL,ANTOFAGASTA,-70.3912501,-23.6477648,Antofagasta,2
12827,ESCUELA ARTURO PRAT CHACON  ANEXO,TOCOPILLA,-70.1951312,-22.0887653,Antofagasta,2
12829,COL  LEONARDO DA VINCI,CALAMA,-82.5523204,35.5405665,Antofagasta,2
12830,LICEO DE ESTUDIOS CONTABLES Y ADMINISTR.,ANTOFAGASTA,-70.3906284,-23.6409814,Antofagasta,2
12832,COL  SAN IGNACIO,CALAMA,-68.9243251,-22.4403566,Antofagasta,2
12833,C EST SUP  ANTONIO VARAS,ANTOFAGASTA,-70.3975738,-23.6467919,Antofagasta,2
12834,C EST SUP  ESANE DEL NORTE,ANTOFAGASTA,-70.4004867,-23.6534595,Antofagasta,2
12836,COLEGIO RIO LOA,CALAMA,-68.9482137,-22.4584896,Antofagasta,2
12837,COLEGIO PARTICULAR BET- EL,ANTOFAGASTA,-70.3798102,-23.5767264,Antofagasta,2
12838,COLEGIO ECOLOGICO MONTESSORI,CALAMA,-68.936838,-22.472393,Antofagasta,2
12840,ESCUELA JUAN PABLO II,ANTOFAGASTA,-70.3791319,-23.5837595,Antofagasta,2
12842,LICEO AGROPECUARIO LIKAN ANTAI,SAN PEDRO DE ATACAMA,-68.1917427,-22.9136344,Antofagasta,2
12846,COL  CHANARES,ANTOFAGASTA,-70.4168513,-23.6946699,Antofagasta,2
12851,COLEGIO PADRE ALBERTO HURTADO,CALAMA,-68.932466,-22.468634,Antofagasta,2
12853,COLEGIO PARTICULAR SAN NICOLAS,CALAMA,-68.912131,-22.437752,Antofagasta,2
12855,LICEO COMERCIAL COMPUTACIONAL STA SARA,ANTOFAGASTA,-70.3927644,-23.6401723,Antofagasta,2
12860,COLEGIO DIVINA PASTORA,ANTOFAGASTA,-70.3813477,-23.5972803,Antofagasta,2
12864,COLEGIO UNIVERSITARIO ANTONIO RENDIC,ANTOFAGASTA,-70.4221088,-23.6993689,Antofagasta,2
12867,COL  LICANCABUR,CALAMA,-68.9219926,-22.4392255,Antofagasta,2
12868,COLEGIO EBEN EZER,ANTOFAGASTA,-70.383691,-23.5724234,Antofagasta,2
12870,C.E.I.A. ANTONIO RENDIC.,ANTOFAGASTA,-70.4024321,-23.6537997,Antofagasta,2
12871,ESCUELA BASICA VALENTIN LETELIER,CALAMA,-68.9458605,-22.4626813,Antofagasta,2
12872,ESCUELA MARï¿½A ANGï¿½LICA ELIZONDO BRICEï¿½O,MEJILLONES,-70.4453324,-23.0999145,Antofagasta,2
12876,LOESS SCHOOL,CALAMA,-68.915196,-22.45344,Antofagasta,2
12878,COLEGIO MI HIJO N_2,ANTOFAGASTA,-70.3907129,-23.5906418,Antofagasta,2
12884,COL. INTERNACIONAL ANTOFAGASTA LTDA.,ANTOFAGASTA,-70.4368445,-23.7282478,Antofagasta,2
12885,COLEGIO SAN AGUSTIN,ANTOFAGASTA,-70.3958658,-23.5914301,Antofagasta,2
12891,NEW HEAVEN HIGH SCHOOL,ANTOFAGASTA,-70.3837669,-23.5707817,Antofagasta,2
12935,COLEGIO PROVIDENCIA,ANTOFAGASTA,-70.390429,-23.644846,Antofagasta,2
12941,ESCUELA ALONDRA ROJAS BARRIOS,TALTAL,-70.4752856,-25.4007262,Antofagasta,2
12942,ESCUELA GABRIELA MISTRAL,TOCOPILLA,-70.196883,-22.0932838,Antofagasta,2
12943,COLEGIO TECNICO INDUSTRIAL DON BOSCO,ANTOFAGASTA,-70.3824522,-23.5763804,Antofagasta,2
12944,REVERENDO PADRE PATRICIO CARIOLA,ANTOFAGASTA,-70.3805056,-23.5692807,Antofagasta,2
12945,ESCUELA ECOLOGICA PADRE ALBERTO HURTADO,ANTOFAGASTA,-70.3830089,-23.5884093,Antofagasta,2
12955,ESCUELA BASICA JAVIERA CARRERA,ANTOFAGASTA,-70.3828688,-23.5690707,Antofagasta,2
12958,THE GIANT SCHOOL ANTOFAGASTA,ANTOFAGASTA,-70.3993684,-23.6491246,Antofagasta,2
12961,LICEO RADOMIRO TOMIC ROMERO,CALAMA,-68.9273796,-22.4491904,Antofagasta,2
12962,ESCUELA ELMO FUNEZ CARRIZO,ANTOFAGASTA,-70.3781409,-23.5813424,Antofagasta,2
12963,THE ANTOFAGASTA BAPTIST COLLEGE,ANTOFAGASTA,-70.3902271,-23.580793,Antofagasta,2
12966,COLEGIO SAN PATRICIO,ANTOFAGASTA,-70.3934376,-23.565868,Antofagasta,2
12970,NORTH COLLEGE,ANTOFAGASTA,-70.3899628,-23.5935166,Antofagasta,2
12972,COLEGIO LA CONCEPCION,ANTOFAGASTA,-70.3877186,-23.6257773,Antofagasta,2
12974,COLEGIO INGLES-ALEMAN,ANTOFAGASTA,-70.394501,-23.6553386,Antofagasta,2
12977,HARVEST CHRISTIAN SCHOOL,ANTOFAGASTA,-70.3898146,-23.5952647,Antofagasta,2
12980,LICEO BICENTENARIO DIEGO PORTALES PALAZUELOS,CALAMA,-68.9293679,-22.4703921,Antofagasta,2
13103,COLEGIO PARTICULAR CALDERA,CALDERA,-70.8215045,-27.0656761,Atacama,3
13104,ESCUELA MANUEL ORELLA ECHANEZ,CALDERA,-70.8198037,-27.0720591,Atacama,3
13112,COLEGIO SAN AGUSTIN DE ATACAMA,COPIAPO,-70.3107541,-27.3866317,Atacama,3
13116,ESCUELA BASICA RURAL JAIME PROHENS,TIERRA AMARILLA,-69.9564632,-28.0495789,Atacama,3
13117,COLEGIO PARTICULAR   SAN LORENZO,COPIAPO,-70.2996926,-27.3944219,Atacama,3
13118,ESC. BASICA MARTA EMILIANA AGUILAR ZERON,TIERRA AMARILLA,-70.2623863,-27.4665136,Atacama,3
13121,ESC.BASICA CAPITAN RAFAEL TORREBLANCA,VALLENAR,-70.739958,-28.592055,Atacama,3
13122,CENTRO EDUC.INTEGRADA ADULTOS  C.E.I.A,VALLENAR,-70.7446601,-28.5843228,Atacama,3
13124,COLEGIO FELIX SUSAETA,TIERRA AMARILLA,-70.2652196,-27.4671706,Atacama,3
13125,SCUOLA ITALIANA GIUSSEPPE VERDI,COPIAPO,-70.35401,-27.34732,Atacama,3
13128,ESCUELA RURAL MOISES LOPEZ TRUJILLO,HUASCO,-70.8586596,-28.1483286,Atacama,3
13133,ESCUELA MANUEL RODRIGUEZ,COPIAPO,-70.3038487,-27.3807894,Atacama,3
13134,ESCUELA MIREYA ZULETA ASTUDILLO,HUASCO,-71.2215822,-28.4649116,Atacama,3
13135,ESCUELA BASICA IGNACIO DOMEYKO,CHAÑARAL,-70.6109848,-26.3379627,Atacama,3
13138,ESCUELA BASICA MIGUEL ZAMBRANO RODRIGUEZ,COPIAPO,-70.3251393,-27.3680012,Atacama,3
13143,BYRON GIGOUX JAMES,CALDERA,-70.81395,-27.0715805,Atacama,3
13145,LICEO TECNOLOGICO DE COPIAPO,COPIAPO,-70.3179912,-27.3694842,Atacama,3
13146,ESC.INDUSTRIAL SALESIANA CRISTO REDENTOR,COPIAPO,-70.3372497,-27.3675327,Atacama,3
13149,COLEGIO ALMENAR DE COPIAPO,COPIAPO,-70.296073,-27.387783,Atacama,3
13154,ESCUELA EL CHANAR,COPIAPO,-70.3111458,-27.3575851,Atacama,3
13156,COLEGIO Hï¿½ROES DE ATACAMA,COPIAPO,-70.3118336,-27.3798862,Atacama,3
13163,ESCUELA EL PALOMAR,COPIAPO,-70.3325579,-27.381973,Atacama,3
13167,ESCUELA EDMUNDO QUEZADA ARAYA,VALLENAR,-70.7570828,-28.5907318,Atacama,3
13168,LICEO EL PALOMAR,COPIAPO,-70.3296232,-27.3831615,Atacama,3
13170,ESCUELA BASICA SARA CORTES CORTES,DIEGO DE ALMAGRO,-70.055302,-26.3950751,Atacama,3
13171,ESCUELA DE ARTES MARTA COLVIN,COPIAPO,-70.3083655,-27.3868688,Atacama,3
13176,CENTRO DE EDUCACION INTEGRADA DE ADULTOS,COPIAPO,-70.3133966,-27.3697582,Atacama,3
13177,ESCUELA VILLA LAS PLAYAS,CALDERA,-70.8109095,-27.0757537,Atacama,3
13178,COLEGIO HISPANO AMERICA,CHAÑARAL,-70.6165002,-26.3478065,Atacama,3
13181,ESCUELA EMILIA SCHWABE RUMOHR,FREIRINA,-71.0795967,-28.512094,Atacama,3
13183,ESC.ESP.HOSPITALARIA HOSPITAL SAN JOSE DEL C,COPIAPO,-70.3220608,-27.374038,Atacama,3
13185,LICEO POLITECNICO,VALLENAR,-70.7661886,-28.587686,Atacama,3
13186,CENTRO DE EDUCACION INTEGRADA DE ADULTOS,DIEGO DE ALMAGRO,-70.5633468,-33.484394,Atacama,3
13188,COLEGIO CERVANTINO,COPIAPO,-70.31146,-27.38859,Atacama,3
13190,COLEGIO SAN FRANCISCO DE LA SELVA,COPIAPO,-70.305078,-27.387174,Atacama,3
13193,C.E.I.A. CALDERA,CALDERA,-70.8136583,-27.0750254,Atacama,3
13202,LICEO BICENTENARIO DE VALLENAR,VALLENAR,-70.7664246,-28.5717376,Atacama,3
13205,SANTO DOMINGO COUNTRY SCHOOL,SANTO DOMINGO,-71.5953607,-33.6750989,Valparaíso,5
13208,CENTRO DE EDUCACIï¿½N DE ADULTOS LA HAYA,TEMUCO,-72.6166019,-38.7556739,La Araucanía,9
13210,COLEGIO  HOSPITALARIO  RENOVAL,PROVIDENCIA,-70.6172474,-33.42937,Región Metropolitana de Santiago,13
13215,COLEGIO HOSPITALARIO  CLINICA INDISA,PROVIDENCIA,-70.6185939,-33.4212703,Región Metropolitana de Santiago,13
13216,ESCUELA EPU NEWEN,TEMUCO,-72.6546625,-38.6859529,La Araucanía,9
13219,COLEGIO SAN LORENZO,LA FLORIDA,-70.5842583,-33.5644578,Región Metropolitana de Santiago,13
13220,COLEGIO  LICARAYEN,LA FLORIDA,-70.5982422,-33.546919,Región Metropolitana de Santiago,13
13300,COLEGIO ALEMAN,LA SERENA,-71.2293082,-29.9521171,Coquimbo,4
13302,ESCUELA PARTICULAR CERRO BLANCO,LOS VILOS,-71.338697,-32.0229655,Coquimbo,4
13305,TRINITY SCHOOL,LA SERENA,-71.242189,-29.947667,Coquimbo,4
13309,ESC. BASICA LA HIGUERA DE PUNITAQUI,PUNITAQUI,-71.2816126,-30.8402241,Coquimbo,4
13312,ESCUELA PARTICULAR CHEPICA,COMBARBALA,-71.0089377,-31.1758606,Coquimbo,4
13313,COLEGIO FRANCIS SCHOOL,COQUIMBO,-71.3417122,-29.9775743,Coquimbo,4
13314,COLEGIO CRISTOBAL COLON,COQUIMBO,-71.3304922,-29.9917356,Coquimbo,4
13319,SCUOLA ITALIANA ALCIDE DE GASPERI,LA SERENA,-71.2661209,-29.9346027,Coquimbo,4
13320,COLEGIO PARTICULAR TONGOY,COQUIMBO,-71.489578,-30.2665153,Coquimbo,4
13324,COLEGIO SANTA MARIA DE BELEN N_ 162,COQUIMBO,-71.339083,-29.981875,Coquimbo,4
13330,COLEGIO PARTICULAR PIERROT,LA SERENA,-71.2518712,-29.9065993,Coquimbo,4
13332,COLEGIO SAINT MARY SCHOOL,COQUIMBO,-71.3419756,-29.9878192,Coquimbo,4
13333,ESC. FAMILIAR AGRICOLA VALLE DEL ELQUI,LA SERENA,-71.0810914,-29.9800146,Coquimbo,4
13336,ESCUELA BASICA JOSE IGNACIO ZENTENO,COMBARBALA,-70.7690133,-33.5032362,Coquimbo,4
13341,COLEGIO PART. KOMVUX - COQUIMBO,COQUIMBO,-71.3341605,-29.9830784,Coquimbo,4
13342,COLEGIO PARTICULAR SAN FRANCISCO JAVIER,COQUIMBO,-71.3436273,-29.9601725,Coquimbo,4
13344,COLEGIO AMERICANO,LA SERENA,-71.2447736,-29.8719538,Coquimbo,4
13352,LICEO POLIV.PADRE JOSE HERDE P-LHER,CANELA,-84.1799675,39.7393,Coquimbo,4
13356,COLEGIO ALBERT EINSTEIN,LA SERENA,-71.2563552,-29.9287273,Coquimbo,4
13358,ESCUELA JUAN RENDIC,VICUÑA,-84.1799675,39.7393,Coquimbo,4
13360,COLEGIO SAN NICOLAS,LA SERENA,-71.2486419,-29.9245033,Coquimbo,4
13361,KIDï¿½S WORLD SCHOOL,COQUIMBO,-71.3426127,-29.9642427,Coquimbo,4
13362,ESCUELA BASICA LOS ANGELES DE RAPEL,MONTE PATRIA,-70.9578732,-30.6938118,Coquimbo,4
13363,ESCUELA BASICA MUNICIPAL LA GRANJITA,PUNITAQUI,-71.3059077,-30.7585054,Coquimbo,4
13365,ESCUELA BASICA MINILLAS,RIO HURTADO,-70.6706682,-30.2777693,Coquimbo,4
13370,COLEGIO DEL ALBA,COQUIMBO,-71.2689043,-29.952461,Coquimbo,4
13372,COLEGIO FRANCISCO PALAU,LA SERENA,-71.261677,-29.944993,Coquimbo,4
13373,COLEGIO PARTICULAR LEONARDO DA VINCI,COQUIMBO,-71.27064,-29.95274,Coquimbo,4
13375,ESCUELA BASICA EL MEMBRILLO,ILLAPEL,-71.1653,-31.6308,Coquimbo,4
13376,COLEGIO SAN MANUEL,LA SERENA,-71.238006,-29.888332,Coquimbo,4
13378,COLEGIO SER,LA SERENA,-71.2501463,-29.923288,Coquimbo,4
13379,ESCUELA BASICA CUMBRE DE LOS ANDES,ILLAPEL,-71.1678259,-31.6344192,Coquimbo,4
13380,ESCUELA BASICA MUNICIPAL LOS PERALES,ILLAPEL,-71.1920217,-31.6407801,Coquimbo,4
13383,COLEGIO CAMBRIDGE SCHOOL,SALAMANCA,-70.9660065,-31.7739244,Coquimbo,4
13384,SAINT JOHNï¿½S SCHOOL,LA SERENA,-117.1131003,33.5268608,Coquimbo,4
13387,COLEGIO DE ARTES ELISEO VIDELA JORQUERA,OVALLE,-71.1916554,-30.6012638,Coquimbo,4
13388,COLEGIO SANTO TOMAS  LA SERENA,LA SERENA,-71.247125,-29.923011,Coquimbo,4
13394,CORAZON DE JESUS,SALAMANCA,-5.6513944,40.966563,Coquimbo,4
13396,CENTRO EST.Y DES.INTEGRAL DEL NINO,COQUIMBO,-71.2487502,-29.957695,Coquimbo,4
13412,COLEGIO BASICO RENACER DE CERRILLOS,MONTE PATRIA,-70.7202263,-33.4710365,Coquimbo,4
13415,LICEO DE ADULTOS MAX PLANCK,LA SERENA,-71.24628,-29.9077639,Coquimbo,4
13416,COLEGIO ARTISTICO CULTURAL FORM-ARTE,LA SERENA,-71.2575492,-29.9322204,Coquimbo,4
13417,COLEGIO ELQUI,LA SERENA,-71.2359609,-29.8863818,Coquimbo,4
13420,COLEGIO NUESTRA SENORA DE ANDACOLLO,LA SERENA,-71.237389,-29.8684809,Coquimbo,4
13423,ESCUELA BASICA AMANECER,RIO HURTADO,-70.8103968,-33.574195,Coquimbo,4
13426,COLEGIO SAN LUCAS,LA SERENA,-71.2483793,-29.8994433,Coquimbo,4
13427,COLEGIO LOS CONQUISTADORES,MONTE PATRIA,-70.9714346,-30.6961698,Coquimbo,4
13428,ESCUELA BASICA SAN ISIDRO DE CUZ CUZ,ILLAPEL,-71.1920217,-31.6407801,Coquimbo,4
13434,COLEGIO SAN JOAQUIN,LA SERENA,-71.2458003,-29.9291771,Coquimbo,4
13437,COLEGIO MONTEGRANDE,LA SERENA,-71.2458003,-29.9291771,Coquimbo,4
13439,COLEGIO PUCARA,OVALLE,-71.2020425,-30.591945,Coquimbo,4
13442,COLEGIO SANTA FAMILIA,COQUIMBO,-71.3344314,-29.9903369,Coquimbo,4
13445,COLEGIO ESPANOL,COQUIMBO,-71.3411522,-29.9662409,Coquimbo,4
13446,MARIA EDUCA,LA SERENA,-71.21364,-29.92025,Coquimbo,4
13450,COLEGIO ANDRES BELLO - PAMPA,LA SERENA,-71.2554537,-29.9235568,Coquimbo,4
13461,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,COQUIMBO,-71.4920612,-30.2629518,Coquimbo,4
13462,COLEGIO CERRO GUAYAQUIL,MONTE PATRIA,-70.9586889,-30.6978944,Coquimbo,4
13463,COLEGIO CARLOS CONDELL DE LA HAZA,LA SERENA,-71.2394476,-29.8705375,Coquimbo,4
13467,COLEGIO SANTA MARIA DEL REFUGIO,COQUIMBO,-71.341709,-29.942037,Coquimbo,4
13474,COLEGIO LA MISION,LA SERENA,-71.238623,-29.874262,Coquimbo,4
13475,COLEGIO SAN MARTIN DE PORRES,LA SERENA,-71.2328095,-29.875932,Coquimbo,4
13486,COLEGIO  SAN FRANCISCO JAVIER,LOS VILOS,-71.4917402,-31.8903154,Coquimbo,4
13489,COLEGIO MARIA EDUCA,COQUIMBO,-71.2567674,-29.9724204,Coquimbo,4
13491,COLEGIO ALTAZOR,COQUIMBO,-71.2672406,-29.9505088,Coquimbo,4
13494,ESCUELA BASICA LA VILLA,MONTE PATRIA,-70.9378141,-30.7816804,Coquimbo,4
13498,ESCUELA BASICA ALTOS DE PECHEN,PUNITAQUI,-71.2816126,-30.8402241,Coquimbo,4
13503,COLEGIO VALENTIN LETELIER,LA SERENA,-71.2605441,-29.9349018,Coquimbo,4
13504,COLEGIO SAN LORENZO,COQUIMBO,-71.2925491,-29.9772207,Coquimbo,4
13512,COLEGIO JOAQUIN VICUï¿½A LARRAIN,VICUÑA,-70.7204502,-30.0312784,Coquimbo,4
13513,COLEGIO DALMACIA,OVALLE,-71.1823625,-30.5964537,Coquimbo,4
13514,COLEGIO MARIA DE ANDACOLLO,COQUIMBO,-71.2478236,-29.9574062,Coquimbo,4
13518,COLEGIO ARAUCO,COQUIMBO,-71.255395,-29.963894,Coquimbo,4
13525,COLEGIO OLIMPO,COQUIMBO,-71.2544238,-29.9580418,Coquimbo,4
13527,COLEGIO AGUILA MAYOR,LA SERENA,-71.233521,-29.9493808,Coquimbo,4
13528,COLEGIO ADULTOS SAN LUIS,COQUIMBO,-71.3427684,-29.9617446,Coquimbo,4
13535,COLEGIO CERRO GRANDE,LA SERENA,-71.2107926,-29.9255673,Coquimbo,4
13539,ESCUELA LATINOAMERICA EDUCA,COQUIMBO,-71.3283255,-29.9965144,Coquimbo,4
13542,COLEGIO IRMA SALAS SILVA,PUNITAQUI,-71.2594427,-30.8302,Coquimbo,4
13545,ESCUELA BASICA SAN FRANCISCO DE BORJA,COMBARBALA,-71.0050958,-31.1790967,Coquimbo,4
13551,COLEGIO MANANTIAL,OVALLE,-71.1930541,-30.5844201,Coquimbo,4
13552,COLEGIO CRISTIANO LA SERENA,LA SERENA,-71.2581294,-29.9224533,Coquimbo,4
13553,COLEGIO SANTA HELENA COLLEGE,COQUIMBO,-71.3374027,-29.9623617,Coquimbo,4
13557,ESCUELA BASICA REPUBLICA DE ITALIA,COQUIMBO,-71.2477519,-29.9561694,Coquimbo,4
13558,INSTITUTO DE ADM. Y COMERCIO ESTADO DE ISRAEL,COQUIMBO,-71.3255915,-29.9706897,Coquimbo,4
13559,ESCUELA REPUBLICA DE GRECIA,COQUIMBO,-71.332302,-29.9861298,Coquimbo,4
13560,ESCUELA PADRE ALBERTO HURTADO CRUCHAGA,COQUIMBO,-71.34957,-29.9514,Coquimbo,4
13561,LIC.DE CIENC.Y HUM.SAN JOSEMARIA ESCRIVA,COQUIMBO,-71.3316422,-29.9904083,Coquimbo,4
13562,ESCUELA JUAN PABLO II,COQUIMBO,-71.33959,-29.93691,Coquimbo,4
13563,COLEGIO NUESTRA SEï¿½ORA DEL ROSARIO,ANDACOLLO,-71.0799041,-30.2392165,Coquimbo,4
13565,COLEGIO MANANTIALES DE ELQUI,LA SERENA,-71.2509412,-29.882972,Coquimbo,4
13566,ESCUELA   SAN LORENZO,ANDACOLLO,-71.0819027,-30.230446,Coquimbo,4
13570,ESCUELA MUNICIPAL VILLA SANTA ROSA,SALAMANCA,-71.1210928,-29.9424409,Coquimbo,4
13573,COLEGIO TAMELCURA,OVALLE,-71.212298,-30.6115096,Coquimbo,4
13574,COLEGIO CERVANTES,LA SERENA,-71.2050134,-29.9228576,Coquimbo,4
13576,LICEO TECNICO PROFESIONAL EDUCADOR JUAN BAUTISTA DE LA SALLE,LA SERENA,-71.2314392,-29.8859717,Coquimbo,4
13579,COLEGIO SAN ISIDRO,COMBARBALA,-103.3853888,25.5069476,Coquimbo,4
13580,COLEGIO PAULO FREIRE,LA SERENA,-71.0587429,-29.9966639,Coquimbo,4
13582,COLEGIO TECNICO PROFESIONAL FLORENCIA NIGHTIN,LA SERENA,-71.2644341,-29.9425293,Coquimbo,4
13584,ESCUELA PARA ADULTOS AMIGOS DEL PADRE HURTADO,COQUIMBO,-71.2456248,-29.8726587,Coquimbo,4
13586,COLEGIO BASICO CHRIST SCHOOL,LA SERENA,-71.2323532,-29.8725008,Coquimbo,4
13587,COLEGIO ESPANOL FERMIN ZUNIGA,LA SERENA,-71.2110702,-29.9279812,Coquimbo,4
13590,COLEGIO DE ADMINISTRACION Y COMERCIO EL INGENIO,OVALLE,-71.1983797,-30.5825272,Coquimbo,4
13591,CENTRO INTEGRAL DE ADULTOS LIMARI,OVALLE,-71.2061739,-30.6035584,Coquimbo,4
13592,LICEO TECNICO PROF. ADULTOS CORESOL DE LA SER,LA SERENA,-71.2519374,-29.9026691,Coquimbo,4
13593,COLEGIO EUSEBIO LILLO PUNTA MIRA,COQUIMBO,-71.330757,-29.99705,Coquimbo,4
13604,COLEGIO RAKIDUAM,COQUIMBO,-71.3106959,-29.9665122,Coquimbo,4
13606,COLEGIO LEONARDO DA VINCI - VICUï¿½A,VICUÑA,-70.7189499,-30.0361498,Coquimbo,4
13608,COLEGIO GOLDEN HIND SCHOOL,COQUIMBO,-71.33264,-29.98852,Coquimbo,4
13610,COLEGIO  INTERCULTURAL,LA SERENA,-71.2218324,-29.9787144,Coquimbo,4
13611,CENTRO DE EDUC. INTEGRAL DE ADULTOS ANDACOLLO,ANDACOLLO,-71.0828027,-30.2357949,Coquimbo,4
13612,COLEGIO JOSE MARTI PEREZ,COQUIMBO,-71.33031,-29.9714,Coquimbo,4
13621,COLEGIO DISCOVERY,COQUIMBO,-71.3450412,-29.9671315,Coquimbo,4
13626,COLEGIO SAN LUIS,COQUIMBO,-71.3427684,-29.9617446,Coquimbo,4
13627,COLEGIO BASICO SAN SEBASTIAN,SALAMANCA,-70.9738714,-31.7743278,Coquimbo,4
13632,COLEGIO HORIZONTES,COQUIMBO,-71.2542731,-29.9728831,Coquimbo,4
13633,ESCUELA SAN MARINO COLLEGE,COQUIMBO,-71.2998859,-29.970654,Coquimbo,4
13637,COLEGIO HELLEN KELLER PEï¿½UELAS,COQUIMBO,-71.2770318,-29.9564698,Coquimbo,4
14201,LICEO MIXTO LOS ANDES,LOS ANDES,-70.6114687,-32.8253745,Valparaíso,5
14202,COLEGIO PANQUEHUE,PANQUEHUE,-70.8342431,-32.7700508,Valparaíso,5
14206,LICEO AGRICOLA DE QUILLOTA,QUILLOTA,-71.2709411,-32.9060619,Valparaíso,5
14208,CENTRO INTEGRAL DE EDUCACION DE ADULTOS,QUILLOTA,-71.2403428,-32.8857305,Valparaíso,5
14210,COLEGIO BECARB II,CALERA,-71.2128179,-32.7939574,Valparaíso,5
14211,AMERICAN COLLEGE,VILLA ALEMANA,-71.3854188,-33.045288,Valparaíso,5
14212,SAINT MARY SCHOOL,CALERA,-95.9735919,36.0925073,Valparaíso,5
14213,COLEGIO VALLE DE NARAU,QUINTERO,-71.5344009,-32.7941227,Valparaíso,5
14215,LICEO AGRICOLA CHRISTA MOCK,NOGALES,-71.1990915,-32.73629,Valparaíso,5
14217,SUN VALLEY COLLEGE,CALLE LARGA,-70.5850604,-32.8608943,Valparaíso,5
14224,ESC  PART  KORC SCHOOL,CONCON,-71.5180652,-32.9272738,Valparaíso,5
14225,INSTITUTO DE CAPACITACION TEC.PROF.ITPSA,VIÑA DEL MAR,-71.5589456,-33.0268572,Valparaíso,5
14232,COLEGIO BORDEMAR,VALPARAISO,-71.633596,-33.046531,Valparaíso,5
14233,COLEGIO SANTA TERESA,QUILPUE,-71.3999061,-33.0501883,Valparaíso,5
14234,ESCUELA PART. LORENZO LUZURIAGA,VALPARAISO,-71.59371,-33.06112,Valparaíso,5
14237,COL.NUESTRA SRA.DE LAS MERCEDES,QUILPUE,-71.4678139,-33.0454755,Valparaíso,5
14247,COLLEGE SAINT ANDRE,VALPARAISO,-71.637355,-33.029105,Valparaíso,5
14249,COLEGIO ALBAMAR,CONCON,-71.5326154,-32.947021,Valparaíso,5
14250,INSTITUTO CULTURAL Y DE EDUC  PERMANENTE,VIÑA DEL MAR,-71.5373753,-33.0302922,Valparaíso,5
14260,COLEGIO LORD COCHRANE ANEXO,VIÑA DEL MAR,-71.5190886,-32.9933076,Valparaíso,5
14265,ESCUELA  SAINT BENEDICT COLLEGE,VIÑA DEL MAR,-71.541907,-33.0029525,Valparaíso,5
14266,COLEGIO NAZCA BELEN,QUILPUE,-71.4445768,-33.0656627,Valparaíso,5
14270,COLEGIO GOBERNADOR CONCHA Y SALVATIERRA,QUILLOTA,-71.24496,-32.8911136,Valparaíso,5
