"","RBD","NOM_RBD","NOM_COM_RBD","query","lon","lat"
"113",187,"ESCUELA VERTIENTE DEL SABER","PICA","ESCUELA VERTIENTE DEL SABER ,  PICA",-69.3238302,-20.4876959
"114",188,"ESC. MATILLA DE NUEVA EXTREMADURA","PICA","ESC. MATILLA DE NUEVA EXTREMADURA ,  PICA",-69.3598297,-20.512914
"115",191,"LIC. ALCDE.SERGIO GONZALEZ GUTIERREZ","POZO ALMONTE","LIC. ALCDE.SERGIO GONZALEZ GUTIERREZ ,  POZO ALMONTE",-69.7850832,-20.2531601
"116",192,"ESCUELA BASICA MAMINA","POZO ALMONTE","ESCUELA BASICA MAMINA ,  POZO ALMONTE",-69.7860127,-20.2567092
"117",193,"ESCUELA BASICA POZO ALMONTE","POZO ALMONTE","ESCUELA BASICA POZO ALMONTE ,  POZO ALMONTE",-69.7870838,-20.2516141
"118",195,"ESCUELA BASICA LA TIRANA","POZO ALMONTE","ESCUELA BASICA LA TIRANA ,  POZO ALMONTE",-69.7860127,-20.2567092
"119",196,"ESCUELA BASICA HUATACONDO","POZO ALMONTE","ESCUELA BASICA HUATACONDO ,  POZO ALMONTE",-69.655163,-20.3379014
"120",198,"ESCUELA BASICA LA HUAYCA","POZO ALMONTE","ESCUELA BASICA LA HUAYCA ,  POZO ALMONTE",-69.7860127,-20.2567092
"121",199,"LICEO DOMINGO LATRILLE LASTAUNOU","TOCOPILLA","LICEO DOMINGO LATRILLE LASTAUNOU ,  TOCOPILLA",-70.1943618,-22.0881849
"122",200,"LICEO POLITECNICO DIEGO PORTALES P.","TOCOPILLA","LICEO POLITECNICO DIEGO PORTALES P. ,  TOCOPILLA",-70.1957206,-22.0850527
"123",201,"ESCUELA CARLOS CONDELL DE LA HAZA","TOCOPILLA","ESCUELA CARLOS CONDELL DE LA HAZA ,  TOCOPILLA",-70.203479,-22.0939487
"124",203,"ESCUELA PABLO NERUDA","TOCOPILLA","ESCUELA PABLO NERUDA ,  TOCOPILLA",-70.1930064,-22.0857976
"125",204,"ESCUELA L.GRAL.BERNARDO O�HIGGINS R.","TOCOPILLA","ESCUELA L.GRAL.BERNARDO OÑHIGGINS R. ,  TOCOPILLA",-70.1895619,-22.0857129
"126",205,"ESCUELA ARTURO PRAT CHACON","TOCOPILLA","ESCUELA ARTURO PRAT CHACON ,  TOCOPILLA",-70.1951312,-22.0887653
"127",206,"ESCUELA ESTADOS UNIDOS DE NORTEAMERICA","TOCOPILLA","ESCUELA ESTADOS UNIDOS DE NORTEAMERICA ,  TOCOPILLA",-70.2100916,-22.1085478
"128",208,"COLEGIO SAGRADA FAMILIA","TOCOPILLA","COLEGIO SAGRADA FAMILIA ,  TOCOPILLA",-70.2048066,-22.0946485
"129",210,"ESCUELA ARTURO PEREZ CANTO","MARIA ELENA","ESCUELA ARTURO PEREZ CANTO ,  MARIA ELENA",-69.6666546,-22.3454117
"130",211,"LICEO  H.C. T.P.  MARIA ELENA","MARIA ELENA","LICEO  H.C. T.P.  MARIA ELENA ,  MARIA ELENA",-84.1799675,39.7393
"131",214,"ESCUELA IGNACIO CARRERA PINTO","MARIA ELENA","ESCUELA IGNACIO CARRERA PINTO ,  MARIA ELENA",-69.5348314,-21.6608437
"132",217,"LICEO LUIS CRUZ MARTINEZ","CALAMA","LICEO LUIS CRUZ MARTINEZ ,  CALAMA",-68.9263752,-22.4548897
"133",218,"LICEO FRANCISCO DE AGUIRRE","CALAMA","LICEO FRANCISCO DE AGUIRRE ,  CALAMA",-68.9317048,-22.4582277
"134",219,"LICEO POLITECNICO CESAREO AGUIRRE G.","CALAMA","LICEO POLITECNICO CESAREO AGUIRRE G. ,  CALAMA",-68.9205004,-22.4584761
"135",220,"LICEO MINERO AM�RICA","CALAMA","LICEO MINERO AMÑRICA ,  CALAMA",-68.924631,-22.4378814
"136",222,"CENTRO EDUC.INTEGRAL DE ADULTOS C.E.I.A","CALAMA","CENTRO EDUC.INTEGRAL DE ADULTOS C.E.I.A ,  CALAMA",-68.9244206,-22.4602889
"137",223,"ESCUELA CLAUDIO ARRAU","CALAMA","ESCUELA CLAUDIO ARRAU ,  CALAMA",-68.9261393,-22.4493753
"138",224,"ESCUELA GRECIA","CALAMA","ESCUELA GRECIA ,  CALAMA",-68.9341601,-22.4603655
"139",225,"ESCUELA REPUBLICA DE BOLIVIA","CALAMA","ESCUELA REPUBLICA DE BOLIVIA ,  CALAMA",-68.928772,-22.462751
"140",226,"ESCUELA BASICA EMILIO SOTOMAYOR","CALAMA","ESCUELA BASICA EMILIO SOTOMAYOR ,  CALAMA",-68.922965,-22.4386569
"141",227,"ESCUELA BASICA PRESIDENTE BALMACEDA","CALAMA","ESCUELA BASICA PRESIDENTE BALMACEDA ,  CALAMA",-68.9231805,-22.4591917
"142",228,"ESCUELA BASICA VADO DE TOPATER","CALAMA","ESCUELA BASICA VADO DE TOPATER ,  CALAMA",-68.9299357,-22.4765854
"143",229,"ESCUELA REPUBLICA DE CHILE","CALAMA","ESCUELA REPUBLICA DE CHILE ,  CALAMA",-68.9073076,-22.4437172
"144",230,"ESCUELA BASICA ANDRES BELLO","CALAMA","ESCUELA BASICA ANDRES BELLO ,  CALAMA",-68.9179019,-22.456212
"145",231,"ESCUELA BASICA JOHN FITZGERALD KENNEDY","CALAMA","ESCUELA BASICA JOHN FITZGERALD KENNEDY ,  CALAMA",-68.9201446,-22.4545206
"146",232,"ESCUELA BASICA PEDRO VERGARA KELLER","CALAMA","ESCUELA BASICA PEDRO VERGARA KELLER ,  CALAMA",-68.9327718,-22.4420351
"147",239,"ESCUELA BASICA 21 DE MAYO","CALAMA","ESCUELA BASICA 21 DE MAYO ,  CALAMA",-68.932142,-22.4508041
"148",240,"ESCUELA BASICA REPUBLICA DE FRANCIA","CALAMA","ESCUELA BASICA REPUBLICA DE FRANCIA ,  CALAMA",-68.9325445,-22.4745107
"149",243,"ESCUELA BASICA PUKARA","CALAMA","ESCUELA BASICA PUKARA ,  CALAMA",-68.9073076,-22.4437172
"150",246,"ESCUELA BASICA SENORA DE LA CANDELARIA","CALAMA","ESCUELA BASICA SENORA DE LA CANDELARIA ,  CALAMA",-68.928772,-22.462751
"151",248,"ESCUELA BASICA SAN JOSE","CALAMA","ESCUELA BASICA SAN JOSE ,  CALAMA",-68.9261393,-22.4493753
"152",252,"ESCUELA BASICA SAN FRANCISCO","CALAMA","ESCUELA BASICA SAN FRANCISCO ,  CALAMA",-68.6502955,-22.3426366
"153",253,"COLEGIO ADVENTISTA DE CALAMA","CALAMA","COLEGIO ADVENTISTA DE CALAMA ,  CALAMA",-68.9268497,-22.4655173
"154",254,"FUNDACION EDUC.COLEGIO NUESTRA SRA.DE AYQUINA","CALAMA","FUNDACION EDUC.COLEGIO NUESTRA SRA.DE AYQUINA ,  CALAMA",-68.9277027,-22.4619514
"155",255,"COLEGIO  EJERCITO DE SALVACION","CALAMA","COLEGIO  EJERCITO DE SALVACION ,  CALAMA",-68.9306503,-22.459896
"156",256,"INSTITUTO OBISPO SILVA LEZAETA","CALAMA","INSTITUTO OBISPO SILVA LEZAETA ,  CALAMA",-68.9265124,-22.4695469
"157",257,"COLEGIO CHUQUICAMATA","CALAMA","COLEGIO CHUQUICAMATA ,  CALAMA",-68.9116104,-22.4785154
"158",268,"ESC. BASICA RURAL SAN ANTONIO DE PADUA","OLLAG�E","ESC. BASICA RURAL SAN ANTONIO DE PADUA ,  OLLAGÑE",-68.2551343,-21.2248711
"159",269,"ESCUELA BASICA SAN PEDRO DE ATACAMA","SAN PEDRO DE ATACAMA","ESCUELA BASICA SAN PEDRO DE ATACAMA ,  SAN PEDRO DE ATACAMA",-68.1967092,-22.9125174
"160",270,"COMPLEJO EDUCACIONAL TOCONAO","SAN PEDRO DE ATACAMA","COMPLEJO EDUCACIONAL TOCONAO ,  SAN PEDRO DE ATACAMA",-68.0058225,-23.1912421
"161",271,"ESCUELA BASICA CAMAR","SAN PEDRO DE ATACAMA","ESCUELA BASICA CAMAR ,  SAN PEDRO DE ATACAMA",-67.9602785,-23.4071264
"162",273,"ESCUELA BASICA SOLOR","SAN PEDRO DE ATACAMA","ESCUELA BASICA SOLOR ,  SAN PEDRO DE ATACAMA",-68.1967092,-22.9125174
"163",274,"ESCUELA BASICA SAN ROQUE","SAN PEDRO DE ATACAMA","ESCUELA BASICA SAN ROQUE ,  SAN PEDRO DE ATACAMA",-57.4849141,-25.3896528
"164",275,"ESCUELA BASICA ANDINA","SAN PEDRO DE ATACAMA","ESCUELA BASICA ANDINA ,  SAN PEDRO DE ATACAMA",-68.1967092,-22.9125174
"165",276,"ESCUELA BASICA TALABRE","SAN PEDRO DE ATACAMA","ESCUELA BASICA TALABRE ,  SAN PEDRO DE ATACAMA",-67.836965,-23.3241106
"166",277,"ESCUELA BASICA SAN BARTOLOME","SAN PEDRO DE ATACAMA","ESCUELA BASICA SAN BARTOLOME ,  SAN PEDRO DE ATACAMA",-68.2005081,-22.9108639
"167",279,"LICEO INDUSTRIAL EULOGIO GORDO MONEO","ANTOFAGASTA","LICEO INDUSTRIAL EULOGIO GORDO MONEO ,  ANTOFAGASTA",-70.3829086,-23.6138103
"168",280,"LICEO COMERCIAL JERARDO MUNOZ CAMPOS","ANTOFAGASTA","LICEO COMERCIAL JERARDO MUNOZ CAMPOS ,  ANTOFAGASTA",-70.3992404,-23.6525124
"169",282,"LICEO A. RENDIC I. ANEXO C. REHABILIT. SOCIAL","ANTOFAGASTA","LICEO A. RENDIC I. ANEXO C. REHABILIT. SOCIAL ,  ANTOFAGASTA",-70.3975022,-23.6509279
"170",283,"LICEO TECNICO ANTOFAGASTA","ANTOFAGASTA","LICEO TECNICO ANTOFAGASTA ,  ANTOFAGASTA",-70.4019402,-23.6506867
"171",284,"LICEO DE HOMBRES DE ANTOFAGASTA MARIO BAHAMONDE SILVA","ANTOFAGASTA","LICEO DE HOMBRES DE ANTOFAGASTA MARIO BAHAMONDE SILVA ,  ANTOFAGASTA",-70.3988589,-23.6536087
"172",285,"LICEO MARTA NAREA DIAZ","ANTOFAGASTA","LICEO MARTA NAREA DIAZ ,  ANTOFAGASTA",-70.4007587,-23.6507358
"173",286,"LICEO LA PORTADA","ANTOFAGASTA","LICEO LA PORTADA ,  ANTOFAGASTA",-70.38216,-23.609262
"174",287,"LICEO DOMINGO HERRERA RIVERA","ANTOFAGASTA","LICEO DOMINGO HERRERA RIVERA ,  ANTOFAGASTA",-70.387587,-23.6307298
"175",288,"ESCUELA JAPON","ANTOFAGASTA","ESCUELA JAPON ,  ANTOFAGASTA",-70.3798928,-23.626147
"176",289,"ESCUELA ESPANA","ANTOFAGASTA","ESCUELA ESPANA ,  ANTOFAGASTA",-70.3781722,-23.6201389
"177",291,"ESCUELA PADRE GUSTAVO LE PAIGE WALQUE","ANTOFAGASTA","ESCUELA PADRE GUSTAVO LE PAIGE WALQUE ,  ANTOFAGASTA",-70.3824436,-23.6183805
"178",292,"ESCUELA REPUBLICA DE ITALIA","ANTOFAGASTA","ESCUELA REPUBLICA DE ITALIA ,  ANTOFAGASTA",-70.3860065,-23.6279636
"179",293,"ESCUELA JOSE PAPIC RADNIC","ANTOFAGASTA","ESCUELA JOSE PAPIC RADNIC ,  ANTOFAGASTA",-70.381165,-23.596278
"180",294,"ESCUELA PROFESORA LJUBICA DOMIC WUTH","ANTOFAGASTA","ESCUELA PROFESORA LJUBICA DOMIC WUTH ,  ANTOFAGASTA",-70.399488,-23.65208
"181",296,"ESCUELA REPUBLICA DE LOS ESTADOS UNIDOS","ANTOFAGASTA","ESCUELA REPUBLICA DE LOS ESTADOS UNIDOS ,  ANTOFAGASTA",-70.3958021,-23.6579818
"182",297,"ESCUELA ALCALDE MAXIMILIANO POBLETE","ANTOFAGASTA","ESCUELA ALCALDE MAXIMILIANO POBLETE ,  ANTOFAGASTA",-70.3966593,-23.6608371
"183",298,"ESCUELA DARIO SALAS DIAZ","ANTOFAGASTA","ESCUELA DARIO SALAS DIAZ ,  ANTOFAGASTA",-70.3966737,-23.6615326
"184",301,"ESCUELA ROMULO J. PENA MATURANA","ANTOFAGASTA","ESCUELA ROMULO J. PENA MATURANA ,  ANTOFAGASTA",-70.384657,-23.643803
"185",302,"ESCUELA JUAN LOPEZ","ANTOFAGASTA","ESCUELA JUAN LOPEZ ,  ANTOFAGASTA",-70.3914,-23.66121
"186",303,"ESCUELA REPUBLICA ARGENTINA","ANTOFAGASTA","ESCUELA REPUBLICA ARGENTINA ,  ANTOFAGASTA",-70.3932523,-23.6287057
"187",304,"LICEO BICENTENARIO ANDRES SABELLA","ANTOFAGASTA","LICEO BICENTENARIO ANDRES SABELLA ,  ANTOFAGASTA",-70.4100566,-23.6750595
"188",305,"ESCUELA HUMBERTO GONZALEZ ECHEGOYEN","ANTOFAGASTA","ESCUELA HUMBERTO GONZALEZ ECHEGOYEN ,  ANTOFAGASTA",-70.3834654,-23.5893047
"189",306,"ESCUELA HUANCHACA","ANTOFAGASTA","ESCUELA HUANCHACA ,  ANTOFAGASTA",-70.390812,-23.640571
"190",310,"ESCUELA CLAUDIO MATTE PEREZ","ANTOFAGASTA","ESCUELA CLAUDIO MATTE PEREZ ,  ANTOFAGASTA",-70.3875409,-23.6370852
"191",312,"ESCUELA ECUADOR","ANTOFAGASTA","ESCUELA ECUADOR ,  ANTOFAGASTA",-70.3949877,-23.6352077
"192",313,"ESCUELA ARTURO PRAT","ANTOFAGASTA","ESCUELA ARTURO PRAT ,  ANTOFAGASTA",-70.382332,-23.606935
"193",315,"ESCUELA HEROES DE LA CONCEPCION","ANTOFAGASTA","ESCUELA HEROES DE LA CONCEPCION ,  ANTOFAGASTA",-70.3877186,-23.6257773
"194",316,"ESCUELA LAS AMERICAS PROFESOR JUSTO VALLADARES ORELLANA","ANTOFAGASTA","ESCUELA LAS AMERICAS PROFESOR JUSTO VALLADARES ORELLANA ,  ANTOFAGASTA",-70.3890987,-23.6056396
"195",317,"ESCUELA LAS ROCAS","ANTOFAGASTA","ESCUELA LAS ROCAS ,  ANTOFAGASTA",-70.3937159,-23.5892476
"196",318,"ESCUELA EDDA CUNEO DONNAGIO","ANTOFAGASTA","ESCUELA EDDA CUNEO DONNAGIO ,  ANTOFAGASTA",-70.4334407,-23.4345103
"197",319,"ESCUELA LA BANDERA","ANTOFAGASTA","ESCUELA LA BANDERA ,  ANTOFAGASTA",-70.377917,-23.5997911
"198",320,"ESCUELA ARMANDO CARRERA GONZALEZ","ANTOFAGASTA","ESCUELA ARMANDO CARRERA GONZALEZ ,  ANTOFAGASTA",-70.4014964,-23.6672711
"199",322,"ESCUELA GENERAL MANUEL BAQUEDANO","ANTOFAGASTA","ESCUELA GENERAL MANUEL BAQUEDANO ,  ANTOFAGASTA",-70.3855892,-23.6232342
"200",324,"ESCUELA FUNDACION MINERA ESCONDIDA","ANTOFAGASTA","ESCUELA FUNDACION MINERA ESCONDIDA ,  ANTOFAGASTA",-70.3723542,-23.6181111
"201",326,"ESCUELA SANTIAGO AMENGUAL B.","ANTOFAGASTA","ESCUELA SANTIAGO AMENGUAL B. ,  ANTOFAGASTA",-70.3786798,-23.6281633
"202",329,"INSTITUTO CIENT�FICO EDUCACIONAL JOS� MAZA SANCHO","ANTOFAGASTA","INSTITUTO CIENTÑFICO EDUCACIONAL JOSÑ MAZA SANCHO ,  ANTOFAGASTA",-70.4099752,-23.6939542
"203",332,"ESCUELA GABRIELA MISTRAL","ANTOFAGASTA","ESCUELA GABRIELA MISTRAL ,  ANTOFAGASTA",-70.3741242,-23.5959901
"204",335,"COLEGIO EVANGELICO JOSE LANCASTER","ANTOFAGASTA","COLEGIO EVANGELICO JOSE LANCASTER ,  ANTOFAGASTA",-70.388272,-23.6612516
"205",336,"LICEO EXPERIMENTAL ARTISTICO-APLICACION","ANTOFAGASTA","LICEO EXPERIMENTAL ARTISTICO-APLICACION ,  ANTOFAGASTA",-70.4006385,-23.6551588
"206",337,"COLEGIO SANTA TERESITA","ANTOFAGASTA","COLEGIO SANTA TERESITA ,  ANTOFAGASTA",-70.3917311,-23.65042
"207",341,"COLEGIO PARTICULAR ADVENTISTA","ANTOFAGASTA","COLEGIO PARTICULAR ADVENTISTA ,  ANTOFAGASTA",-70.3950042,-23.6329746
"208",342,"COLEGIO INGLES SAN JOSE","ANTOFAGASTA","COLEGIO INGLES SAN JOSE ,  ANTOFAGASTA",-70.40074,-23.6656463
"209",343,"ESCUELA PRESBITERIANA","ANTOFAGASTA","ESCUELA PRESBITERIANA ,  ANTOFAGASTA",-70.395173,-23.6546853
"210",344,"COLEGIO SANTA EMILIA","ANTOFAGASTA","COLEGIO SANTA EMILIA ,  ANTOFAGASTA",-70.379629,-23.5893002
"211",350,"COLEGIO LIDIA MORENO","ANTOFAGASTA","COLEGIO LIDIA MORENO ,  ANTOFAGASTA",-70.3970313,-23.6565394
"212",354,"COL. KID'S SCHOOL","ANTOFAGASTA","COL. KID'S SCHOOL ,  ANTOFAGASTA",NA,NA
"213",355,"COLEGIO BINACIONAL CHILENO AMERICANO DE ANTOFAGASTA(EX INS. CHILENO NORTEAMERICANO CULTURA)","ANTOFAGASTA","COLEGIO BINACIONAL CHILENO AMERICANO DE ANTOFAGASTA(EX INS. CHILENO NORTEAMERICANO CULTURA) ,  ANTOFAGASTA",-70.402431,-23.6620028
"214",356,"COLEGIO CORAZON DE MARIA","ANTOFAGASTA","COLEGIO CORAZON DE MARIA ,  ANTOFAGASTA",-70.3970766,-23.6577702
"215",357,"COL. SAN LUIS","ANTOFAGASTA","COL. SAN LUIS ,  ANTOFAGASTA",NA,NA
"216",358,"INS. SANTA MARIA","ANTOFAGASTA","INS. SANTA MARIA ,  ANTOFAGASTA",-70.3953487,-23.6529424
"217",361,"COL. THE ANTOFAGASTA BRITISH SCHOOL","ANTOFAGASTA","COL. THE ANTOFAGASTA BRITISH SCHOOL ,  ANTOFAGASTA",-70.4101368,-23.6775672
"218",364,"COL. ANTOFAGASTA","ANTOFAGASTA","COL. ANTOFAGASTA ,  ANTOFAGASTA",-70.3975022,-23.6509279
"219",365,"COLEGIO EAGLE SCHOOL","ANTOFAGASTA","COLEGIO EAGLE SCHOOL ,  ANTOFAGASTA",-70.3922876,-23.6470168
"220",366,"HRVATSKA SKOLA S. ESTEBAN (EX-J. SKOLA)","ANTOFAGASTA","HRVATSKA SKOLA S. ESTEBAN (EX-J. SKOLA) ,  ANTOFAGASTA",-70.396967,-23.6542666
"221",367,"COMPLEJO EDUCATIVO JUAN JOSE LATORRE BENAVENT","MEJILLONES","COMPLEJO EDUCATIVO JUAN JOSE LATORRE BENAVENT ,  MEJILLONES",-70.4413045,-23.105631
"222",368,"ESCUELA BASICA JULIA HERRERA VARAS","MEJILLONES","ESCUELA BASICA JULIA HERRERA VARAS ,  MEJILLONES",-70.4473407,-23.103907
"223",369,"ESCUELA LUCILA GODOY ALCAYAGA","MEJILLONES","ESCUELA LUCILA GODOY ALCAYAGA ,  MEJILLONES",-71.2991172,-29.9736471
"224",370,"ESCUELA ESTACION BAQUEDANO","SIERRA GORDA","ESCUELA ESTACION BAQUEDANO ,  SIERRA GORDA",-69.8453973,-23.3352438
"225",371,"ESCUELA CARACOLES","SIERRA GORDA","ESCUELA CARACOLES ,  SIERRA GORDA",-69.3201906,-22.8914188
"226",372,"LICEO POLITECNICO JOSE MIGUEL QUIROZ","TALTAL","LICEO POLITECNICO JOSE MIGUEL QUIROZ ,  TALTAL",-70.4747844,-25.4023251
"227",373,"LICEO JUAN CORTES-MONROY CORTES","TALTAL","LICEO JUAN CORTES-MONROY CORTES ,  TALTAL",-70.4849194,-25.4069364
"228",374,"ESCUELA HOGAR VICTORIANO QUINTEROS SOTO","TALTAL","ESCUELA HOGAR VICTORIANO QUINTEROS SOTO ,  TALTAL",-70.4803027,-25.406494
"229",375,"ESCUELA VICTOR CARVAJAL MEZA","TALTAL","ESCUELA VICTOR CARVAJAL MEZA ,  TALTAL",-70.4876876,-25.4070342
"230",377,"ESCUELA PARANAL","TALTAL","ESCUELA PARANAL ,  TALTAL",-70.4038889,-24.6272222
"231",379,"LICEO FEDERICO VARELA","CHA�ARAL","LICEO FEDERICO VARELA ,  CHAÑARAL",-70.6155946,-26.3454489
"232",380,"ESCUELA BASICA DIEGO PORTALES PALAZUELOS","CHA�ARAL","ESCUELA BASICA DIEGO PORTALES PALAZUELOS ,  CHAÑARAL",-70.6163631,-26.3400622
"233",381,"ESCUELA BASICA PEDRO LUJAN","CHA�ARAL","ESCUELA BASICA PEDRO LUJAN ,  CHAÑARAL",-70.6163631,-26.3400622
"234",382,"ESCUELA BASICA GASPAR CABRALES","CHA�ARAL","ESCUELA BASICA GASPAR CABRALES ,  CHAÑARAL",-70.6430571,-26.3620591
"235",384,"LICEO MANUEL MAGALHAES MEDLING","DIEGO DE ALMAGRO","LICEO MANUEL MAGALHAES MEDLING ,  DIEGO DE ALMAGRO",-70.055599,-26.3929906
"236",386,"ESCUELA ALIRO LAMAS CASTILLO","DIEGO DE ALMAGRO","ESCUELA ALIRO LAMAS CASTILLO ,  DIEGO DE ALMAGRO",-70.0457262,-26.3879353
"237",387,"ESC. BASICA EMPERATRIZ SEPULVEDA LANDEROS","DIEGO DE ALMAGRO","ESC. BASICA EMPERATRIZ SEPULVEDA LANDEROS ,  DIEGO DE ALMAGRO",-75.7506114,39.6779504
"238",390,"ESCUELA COEDUCACIONAL PARTICULAR","DIEGO DE ALMAGRO","ESCUELA COEDUCACIONAL PARTICULAR ,  DIEGO DE ALMAGRO",-70.6742837,-33.4387773
"239",392,"LICEO DIEGO DE ALMEIDA","DIEGO DE ALMAGRO","LICEO DIEGO DE ALMEIDA ,  DIEGO DE ALMAGRO",-69.6264832,-26.249551
"240",396,"INSTITUTO COMERCIAL ALEJANDRO RIVERA DIAZ","COPIAPO","INSTITUTO COMERCIAL ALEJANDRO RIVERA DIAZ ,  COPIAPO",-70.3345114,-27.3639791
"241",397,"LICEO T�CNICO PROFESIONAL EDWIN LATORRE RIVERO","COPIAPO","LICEO TÑCNICO PROFESIONAL EDWIN LATORRE RIVERO ,  COPIAPO",-70.3321587,-27.3665763
"242",399,"LICEO JOSE ANTONIO CARVAJAL","COPIAPO","LICEO JOSE ANTONIO CARVAJAL ,  COPIAPO",-70.3275415,-27.3743388
"243",400,"LICEO MERCEDES FRITIS MACKENNEY","COPIAPO","LICEO MERCEDES FRITIS MACKENNEY ,  COPIAPO",-70.32537,-27.36962
"244",401,"ESCUELA BERNARDO O HIGGINS","COPIAPO","ESCUELA BERNARDO O HIGGINS ,  COPIAPO",-70.3292632,-27.3625725
"245",403,"ESCUELA LAURA ROBLES SILVA","COPIAPO","ESCUELA LAURA ROBLES SILVA ,  COPIAPO",-70.3061251,-27.373666
"246",405,"ESCUELA LOS ESTANDARTES","COPIAPO","ESCUELA LOS ESTANDARTES ,  COPIAPO",-70.3133966,-27.3697582
"247",406,"ESCUELA VICENTE SEPULVEDA ROJO","COPIAPO","ESCUELA VICENTE SEPULVEDA ROJO ,  COPIAPO",-70.3225486,-27.3564429
"248",407,"ESCUELA JESUS FERNANDEZ HIDALGO","COPIAPO","ESCUELA JESUS FERNANDEZ HIDALGO ,  COPIAPO",-70.337874,-27.375051
"249",408,"ESCUELA PEDRO LEON GALLO","COPIAPO","ESCUELA PEDRO LEON GALLO ,  COPIAPO",-70.3243417,-27.3616489
"250",410,"ESCUELA JOSE MANSO DE VELASCO","COPIAPO","ESCUELA JOSE MANSO DE VELASCO ,  COPIAPO",-70.318583,-27.363224
"251",411,"ESCUELA LAS CANTERAS","COPIAPO","ESCUELA LAS CANTERAS ,  COPIAPO",-70.3202318,-27.3703892
"252",413,"ESCUELA LAS BRISAS","COPIAPO","ESCUELA LAS BRISAS ,  COPIAPO",-70.3311156,-27.3557636
"253",415,"LICEO DE MUSICA","COPIAPO","LICEO DE MUSICA ,  COPIAPO",-70.3280611,-27.374038
"254",416,"ESCUELA ABRAHAM SEPULVEDA PIZARRO","COPIAPO","ESCUELA ABRAHAM SEPULVEDA PIZARRO ,  COPIAPO",-70.3465684,-27.3577861
"255",417,"COLEGIO BUEN PASTOR","COPIAPO","COLEGIO BUEN PASTOR ,  COPIAPO",-70.3281468,-27.3711584
"256",418,"ESCUELA ISABEL PENA MORALES","COPIAPO","ESCUELA ISABEL PENA MORALES ,  COPIAPO",-70.3077419,-27.3839355
"257",419,"ESCUELA HERNAN MARQUEZ HUERTA","COPIAPO","ESCUELA HERNAN MARQUEZ HUERTA ,  COPIAPO",-70.2729968,-27.4131282
"258",420,"LICEO FERNANDO ARIZT�A RUIZ","COPIAPO","LICEO FERNANDO ARIZTÑA RUIZ ,  COPIAPO",-70.2696009,-27.4063753
"259",421,"ESCUELA BRUNO ZAVALA FREDES","COPIAPO","ESCUELA BRUNO ZAVALA FREDES ,  COPIAPO",-70.3194885,-27.3820247
"260",423,"ESCUELA SAN PEDRO","COPIAPO","ESCUELA SAN PEDRO ,  COPIAPO",-70.3152481,-27.3676952
"261",427,"ESCUELA LUIS CRUZ MARTINEZ","COPIAPO","ESCUELA LUIS CRUZ MARTINEZ ,  COPIAPO",-70.2984978,-27.3932187
"262",429,"LICEO CATOLICO ATACAMA","COPIAPO","LICEO CATOLICO ATACAMA ,  COPIAPO",-70.3380086,-27.3679983
"263",430,"LICEO POLITECNICO BELEN","COPIAPO","LICEO POLITECNICO BELEN ,  COPIAPO",-70.333389,-27.3615107
"264",431,"LICEO SAGRADO CORAZON","COPIAPO","LICEO SAGRADO CORAZON ,  COPIAPO",-70.3378736,-27.3665249
"265",433,"COLEGIO ADVENTISTA DE COPIAPO","COPIAPO","COLEGIO ADVENTISTA DE COPIAPO ,  COPIAPO",-70.3270475,-27.3696876
"266",434,"ESCUELA SAN VICENTE DE PAUL","COPIAPO","ESCUELA SAN VICENTE DE PAUL ,  COPIAPO",-70.3147562,-27.3671394
"267",437,"ESCUELA TECNICO PROFESIONAL","COPIAPO","ESCUELA TECNICO PROFESIONAL ,  COPIAPO",-70.345781,-27.362421
"268",438,"LICEO MANUEL BLANCO ENCALADA","CALDERA","LICEO MANUEL BLANCO ENCALADA ,  CALDERA",-70.8259307,-27.0728445
"269",439,"ESCUELA TOTORAL","COPIAPO","ESCUELA TOTORAL ,  COPIAPO",-70.3243417,-27.3616489
"270",440,"COLEGIO PARROQUIAL PADRE NEGRO","CALDERA","COLEGIO PARROQUIAL PADRE NEGRO ,  CALDERA",-70.8104955,-27.0691973
"271",441,"ESCUELA DE CONCENTRACION","TIERRA AMARILLA","ESCUELA DE CONCENTRACION ,  TIERRA AMARILLA",-70.265616,-27.47971
"272",442,"ESCUELA VICTOR MANUEL SANCHEZ CABANAS","TIERRA AMARILLA","ESCUELA VICTOR MANUEL SANCHEZ CABANAS ,  TIERRA AMARILLA",-70.265616,-27.47971
"273",444,"ESCUELA LUIS URIBE ORREGO","TIERRA AMARILLA","ESCUELA LUIS URIBE ORREGO ,  TIERRA AMARILLA",-70.264992,-27.4918654
"274",445,"ESCUELA PAUL HARRIS","TIERRA AMARILLA","ESCUELA PAUL HARRIS ,  TIERRA AMARILLA",-70.2649623,-27.503125
"275",446,"ESCUELA AMOLANAS","TIERRA AMARILLA","ESCUELA AMOLANAS ,  TIERRA AMARILLA",-70.2705546,-27.5415419
"276",447,"ESCUELA SAN ANTONIO","TIERRA AMARILLA","ESCUELA SAN ANTONIO ,  TIERRA AMARILLA",-70.2615734,-27.46609
"277",448,"LICEO PEDRO TRONCOSO MACHUCA","VALLENAR","LICEO PEDRO TRONCOSO MACHUCA ,  VALLENAR",-70.75768,-28.576301
"278",449,"LICEO JOSE SANTOS OSSA","VALLENAR","LICEO JOSE SANTOS OSSA ,  VALLENAR",-70.7523136,-28.5807491
